BALANCE,BALANCE_FREQUENCY,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,Cluster
1.716575750640568,1.0,2.045104154384336,0.2372120911523975,1.0,0.333333,1.555172844882355,0.7279746476586371,1.2264412924643362,0.0,2
-0.7099703634134039,0.636364,0.4518861904783101,-5.199337582605575,1.0,0.0,-0.5943528487989145,0.8332960519774298,-1.4798908752087925,0.0,0
1.1619555242158688,0.818182,1.6866811992791588,2.1235538431769503,1.0,0.333333,1.1872790756422886,2.013704450847277,1.102535684507595,0.0,2
1.5041820650705349,1.0,-5.199337582605575,0.5170448028870838,0.0,0.363636,0.5713183104725255,0.3927402505406353,1.2250445114615296,0.0,1
-0.62810756526721,1.0,0.0289862519850212,-5.199337582605575,1.0,0.0,-0.0841131327269538,-1.2783609838436854,-0.7643490389343395,0.0,0
0.4659862720452115,1.0,-0.5025116581678968,0.2478286757643186,0.166667,0.25,-0.6452589658104145,-0.0076028091963381,0.7959489965260459,0.0,2
-0.7304589023478718,1.0,-0.2352527363101143,-5.199337582605575,1.0,0.0,-1.5672403198518798,-1.3098649804980007,-0.7336130253664224,0.0,0
1.880470577889208,1.0,0.0119176595195124,1.0373100592347548,0.666667,0.833333,1.4607938065919135,0.4939027972434335,1.221572282511332,0.0,2
-1.4117867182803687,1.0,-0.508210607235136,-5.199337582605575,0.416667,0.0,0.7401159937853348,-1.5502426260756108,-0.8007976944412416,0.0,0
2.7208241517674536,1.0,1.408589382328094,1.2968794511711794,1.0,0.5,1.8247814448810988,1.331331324843638,1.7875260434747466,0.0,2
0.1951623008607932,1.0,0.7914113007375622,0.1926551869804448,1.0,0.166667,0.5713183104725255,-0.2775190059310021,-0.1327715300885066,0.0,2
1.7833877804762652,1.0,-0.0789360610843432,0.7011631231734622,0.083333,0.166667,1.4607938065919135,0.5612098334239608,1.554791812331464,0.0,2
-0.7305107436467475,1.0,0.3080507163602423,-5.199337582605575,0.916667,0.0,-1.1320133677366218,-0.6644157816250366,-0.3595979852585809,0.3,0
1.10261481166473,0.727273,0.2165531275566037,-5.199337582605575,1.0,0.0,1.5257845415037583,1.9511098510224816,2.703806743711798,0.0,0
0.4855992117857005,1.0,-5.199337582605575,0.1245562133555394,0.0,0.083333,-0.5943528487989145,-0.8230134089971789,0.4853960062442929,0.0,1
1.9346152593880943,1.0,-5.199337582605575,2.2238164496020367,0.0,0.727273,1.1872790756422886,0.51335161806269,1.384627728973546,0.0,1
1.2116421746104469,1.0,1.2077106643484004,0.8734730674835292,0.75,0.333333,0.3855230599546966,0.5039808070509209,1.1664563319299466,0.0,2
1.7041956665701776,1.0,-0.2915367257015276,1.2368294610599349,0.083333,0.333333,1.1872790756422886,0.2538625341745247,1.4125686819726102,0.0,2
0.3482802658171753,0.454545,0.5546308709995487,1.8955063117345143,0.083333,0.333333,0.9112169202101056,2.584138714088825,0.5780869698741823,0.333333,2
-0.1592696199577059,0.727273,-5.199337582605575,1.2861440330824363,0.0,0.25,-0.5943528487989145,1.053279801090057,-0.0614130042877084,0.166667,1
-0.0911745495816119,0.909091,0.8765368305793287,1.0254297637497276,0.583333,0.25,-0.0841131327269538,0.2696923626171596,0.0899922306872091,0.111111,2
1.2235742731164665,1.0,-0.2917243526348125,-5.199337582605575,0.083333,0.0,0.286641031423327,-0.0285895479885986,1.2939734941911545,0.0,0
0.3141963295521617,1.0,-5.199337582605575,0.8072906587581098,0.0,0.083333,-0.8095321729822078,-0.7599710065314945,0.018513450884321,0.0,1
1.4885359270372338,1.0,0.8758843191099871,-5.199337582605575,1.0,0.0,1.0924455328981626,0.3981274367121106,1.0404394092706852,0.0,0
-0.2813064180289472,0.5,-0.4862658501380593,0.6245516798762045,0.375,0.125,-0.6452589658104145,-1.4675649744318824,-0.917290719244779,0.0,2
-0.5310882350505063,1.0,1.209989983069068,-5.199337582605575,1.0,0.0,0.0344902173636732,0.9004944913525808,-0.5778926925904657,0.916667,0
-0.0382596543572411,1.0,0.1728667134559555,0.4769565053597653,0.166667,0.083333,0.1707349043078088,-0.3607190233510147,-0.0549876606040546,0.083333,2
1.4048002791382208,1.0,0.5137464128817351,2.184742644993825,0.625,0.875,1.6795416780555876,1.8734952420767468,0.8312288221399008,0.0,2
0.1249197760986968,1.0,1.4277486127328194,-5.199337582605575,0.666667,0.0,-0.3076098954791481,0.3773468672749592,1.0438765559167626,0.0,0
0.4396521880563884,1.0,-5.199337582605575,0.3079941250806076,0.0,0.25,0.0658795312532429,-0.2173821082349237,0.4160889043923608,0.0,1
-0.2917967957252801,0.888889,1.070094022332609,0.9677393840452724,0.666667,0.111111,-0.0841131327269538,1.0610501042901044,-1.0554065369989791,0.2,2
0.7678576635262311,1.0,1.8733395677444635,-5.199337582605575,0.916667,0.0,0.9112169202101056,1.563906300318595,1.032667167033294,0.083333,0
1.1951500141045075,1.0,-5.199337582605575,0.2347835463876715,0.0,0.181818,0.1707349043078088,-0.1312313507369001,1.196079083135634,0.0,1
1.5356461456595332,1.0,-0.2450687467785917,0.6033449727452479,0.416667,0.333333,0.5713183104725255,0.738998349382402,1.3405648731632929,0.0,2
0.5899804724000592,0.727273,-0.4798100256466912,-5.199337582605575,0.166667,0.0,0.6939016768441442,1.155366745845444,0.3784930074725174,0.0,0
0.4359122413271142,1.0,-0.6023597141954041,-5.199337582605575,0.083333,0.0,-0.6685981140775489,-0.8646697093292309,0.6832909046859686,0.0,0
-0.0750284458708965,0.909091,-5.199337582605575,1.4507567531633827,0.0,0.545455,0.2419202535281161,1.3538410545091757,-0.1715795420169248,0.090909,1
0.6104638297577348,1.0,1.0318668546849998,0.8447887004877234,1.0,0.083333,-0.5602812070797012,1.2014492712565863,1.7837653962138191,0.083333,2
0.534968710882344,1.0,0.0445083683412738,-5.199337582605575,0.583333,0.0,-0.5943528487989145,-0.1177293744197853,0.7318866483789314,0.0,0
-0.07489480635165,0.875,-5.199337582605575,0.5617413368992807,0.0,0.125,-0.8095321729822078,-1.632556966170403,-0.515347988086313,0.0,1
0.443876225031841,1.0,-5.199337582605575,0.3410121903279545,0.0,0.416667,-0.3076098954791481,-0.4486310861847367,0.0740943219854324,0.0,1
1.198195105657604,1.0,-0.1815034953845494,-5.199337582605575,0.666667,0.0,0.5713183104725255,1.7336280934133887,0.822503972718135,0.083333,0
0.5053919003204446,1.0,0.7978966234955156,-5.199337582605575,0.333333,0.0,-0.6452589658104145,0.5078637198804655,0.7546502454098152,0.0,0
1.533869776518601,1.0,0.0526502093381496,0.4552559141755032,0.916667,0.333333,0.6538425987723241,0.2893312731545459,1.4599100693786862,0.0,2
0.9704911225888764,0.909091,1.7412005312120036,3.3180604616894507,0.666667,0.833333,0.7931097943177668,2.9293588767436054,0.9006235473827635,0.454545,2
-0.1639001401215303,1.0,-5.199337582605575,0.8041437939754663,0.0,0.125,0.7931097943177668,0.0090088168966222,-0.9703529194708836,0.25,1
0.556898269713783,1.0,0.3726715705845646,-5.199337582605575,0.5,0.0,-0.411104252832396,-0.0088020111179406,0.467393496603746,0.0,0
-0.2403773438365939,0.909091,0.4327369654446849,-5.199337582605575,0.272727,0.0,0.5713183104725255,0.3009665711275081,-0.5798691978988287,0.0,0
1.6198555042776597,1.0,0.2357776513576789,-5.199337582605575,0.833333,0.0,0.5713183104725255,0.6905270867679709,1.449834073573531,0.0,0
0.5199516619576067,1.0,0.2805611672985345,-5.199337582605575,1.0,0.0,1.5257845415037583,1.0215724881363522,0.469408077336542,0.0,0
-0.2091210288091033,1.0,-0.0878888955823868,-5.199337582605575,0.75,0.0,-0.8095321729822078,0.4011173040551992,-0.4125376902971406,0.0,0
0.2288565792472159,1.0,-5.199337582605575,0.057643901246063,0.0,0.083333,-1.1320133677366218,-2.702081205342696,2.285667904614601,0.0,1
1.7608301991861242,1.0,0.0152932540909449,1.630301892093515,0.583333,0.416667,0.7931097943177668,0.5085077981726297,1.5536879637537984,0.0,2
-1.5149822368510504,0.909091,-0.2169136488493482,-5.199337582605575,0.666667,0.0,0.3855230599546966,-0.8094347044283694,-1.1619926404196206,0.181818,0
-0.8765357742548543,0.272727,-5.199337582605575,1.253218469368989,0.0,0.166667,1.2741752891530091,-1.804804688239883,-0.7343413475373005,0.0,1
-2.1672714708976595,0.636364,-0.4350181138009592,-5.199337582605575,0.416667,0.0,1.6795416780555876,-1.3015659323038822,-1.3352636522909371,0.444444,0
-1.1269211851292622,0.545455,0.0241106602107078,-5.199337582605575,0.5,0.0,-1.1320133677366218,-0.1723262911767999,-0.9727110755572206,1.0,0
0.6149276474990724,1.0,1.814928207234299,0.2918658467463693,1.0,0.083333,1.1872790756422886,1.4616761133384766,0.4327734724015918,0.0,2
-0.7012613627563574,1.0,0.7352314606427555,-5.199337582605575,1.0,0.0,2.256937090419585,0.2813833040905916,-0.6375234321287511,1.0,0
1.8647001796468077,1.0,0.9107565644942092,1.811374292443865,1.0,0.75,1.5257845415037583,1.3943748141081644,1.3341415845398743,0.0,2
2.090737298237742,1.0,1.166034829248466,1.739297936311221,1.0,0.75,1.8879734505582864,1.0404647080948757,1.4211482495634793,0.0,2
1.2104012003916067,1.0,-0.6740962474984897,0.131171538389889,0.083333,0.083333,0.286641031423327,0.137643857830954,0.7941481938995659,0.0,2
1.685165598403067,1.0,-5.199337582605575,1.1715106975707852,0.0,0.416667,0.6939016768441442,0.4445789173545967,1.6704638260792786,0.0,1
2.3281742575342865,1.0,1.8529133319292936,0.3340150512662314,1.0,0.083333,1.1872790756422886,1.6757069872008954,2.360149873396544,0.0,2
0.6299332993912455,1.0,0.6064007930592571,1.5688619585550954,0.909091,0.545455,0.1707349043078088,1.0507574858433475,0.7414944801159443,0.090909,2
0.2942892959381585,1.0,-0.6670309312146877,0.4082075327354914,0.083333,0.083333,-0.5943528487989145,-0.6308479560637227,0.0010434618694354,0.0,2
0.1795944612505221,1.0,-5.199337582605575,0.1481354094562887,0.0,0.083333,-1.1320133677366218,-1.602466379819059,1.683863866795754,0.0,1
0.4680179926616585,1.0,0.3912895212405333,-5.199337582605575,0.666667,0.0,0.5713183104725255,-0.677355442037079,0.1338151389647223,0.0,0
-2.081081631209824,0.363636,-0.5674575542682981,-5.199337582605575,0.25,0.0,0.7931097943177668,-1.2655897401223943,-1.159762978276923,1.0,0
-2.067717386202541,0.666667,-0.7229105077746104,-5.199337582605575,0.111111,0.0,-0.8095321729822078,-2.8242845251001367,-1.7855039890244435,0.0,0
-1.3816507599797196,0.272727,0.7899756230337601,-5.199337582605575,1.0,0.0,-0.4862168769308339,-0.1902816717285612,-1.8733599111547696,0.0,0
1.1067072411656258,1.0,1.3552916892490954,-5.199337582605575,0.916667,0.0,0.4925774912155146,1.9910406470783188,1.4339822885525295,0.083333,0
-0.0396612211121634,1.0,-5.199337582605575,0.5692075913295095,0.0,0.083333,0.1707349043078088,0.7898270689765193,-0.2614340558734191,0.083333,1
0.7841543537460859,1.0,0.4479123096335077,0.59711611290536,0.25,0.333333,0.1707349043078088,-0.4616687109631137,0.843194372990469,0.0,2
-0.3423164980687054,1.0,0.5394197708018622,-5.199337582605575,1.0,0.0,-0.3076098954791481,0.1590696363875221,-0.5635642914285174,0.083333,0
1.4167252027503183,1.0,-5.199337582605575,1.7730014823269171,0.0,0.583333,1.012800257311913,0.2567174251973991,1.112083858941062,0.0,1
0.2530025697392666,1.0,0.0609413586291623,0.3566426203461498,0.666667,0.083333,-0.4862168769308339,-0.3800844271918236,0.3105013844810755,0.0,2
1.76814248828197,1.0,1.7339012014453623,2.024030619847145,1.0,0.583333,1.1872790756422886,2.1273925156111666,1.5441565207648982,0.083333,2
-0.6569574454122359,0.818182,0.7953145114124825,-5.199337582605575,0.916667,0.0,0.4707505105066502,-0.0401958172495332,-1.2688333169666404,0.0,0
1.4911599523053116,1.0,1.350577908341685,1.1144720446576215,1.0,0.333333,1.0924455328981626,0.4477154803411864,1.312811487765734,0.0,2
1.7382431865557375,1.0,-5.199337582605575,1.3403825721553944,0.0,0.25,0.7931097943177668,0.2833328122615163,1.6412709686730105,0.0,1
-0.6190332112595126,0.818182,0.8689257153111328,-5.199337582605575,0.666667,0.0,0.3855230599546966,0.6369498548129898,-1.0163076546404295,1.0,0
-0.1478172671438245,1.0,0.6154242494959666,-5.199337582605575,1.0,0.0,-0.0841131327269538,-0.4247555287209363,-0.2955784518821013,0.0,0
-0.5442474112441852,0.636364,1.1819943893744198,-5.199337582605575,0.583333,0.0,0.6939016768441442,0.2301901742059079,-1.338996583264614,0.333333,0
0.5485805451144793,1.0,-5.199337582605575,0.4407939086080807,0.0,0.25,-0.5943528487989145,-0.2230015890268697,1.5338931558412945,0.0,1
-1.0249422843908071,0.272727,0.1549952922388046,-5.199337582605575,0.166667,0.0,0.7931097943177668,0.6839572332616547,-0.9187510305463646,1.0,0
0.8570542959942334,1.0,-5.199337582605575,0.4149614882921854,0.0,0.333333,-0.0841131327269538,0.0256645141164498,0.5668088399190584,0.0,1
2.1370062762356232,1.0,2.091084609441498,0.8710422213740745,1.0,0.5,2.345344528398428,0.6392562614021102,1.4531777827869536,0.0,2
0.6788651668990963,1.0,1.9321465068916424,-5.199337582605575,1.0,0.0,1.0924455328981626,1.169598557113515,0.4794372577033742,0.0,0
0.9330018014143912,1.0,-5.199337582605575,0.617276733395872,0.0,0.166667,0.0307263913128172,0.1276964254477791,1.0978031843999758,0.0,1
2.9999869907321037,1.0,-5.199337582605575,1.6285094966924605,0.0,0.333333,2.696677707750687,1.0531819296218343,1.8098813948937136,0.0,1
0.7712377898933206,1.0,2.61185020802956,-5.199337582605575,0.916667,0.0,-0.2019958609393144,2.218553044159145,1.3897264345764024,0.0,0
-1.006541347362531,0.75,-5.199337582605575,0.271685149633095,0.0,0.125,-1.1320133677366218,-0.7424581209461376,-1.5098891817013067,0.166667,1
1.2533079488652217,1.0,1.058746946540159,-5.199337582605575,0.833333,0.0,0.3855230599546966,0.0815770249083302,0.8833989031586008,0.0,0
2.56833410094072,1.0,-0.3955040562695149,2.1639401056441017,0.083333,0.5,2.345344528398428,0.9224394918089956,1.6790772032351216,0.0,2
1.3424048388188237,1.0,0.7459421639840581,-5.199337582605575,0.833333,0.0,0.3855230599546966,0.6499399059115628,1.846640613845544,0.0,0
-1.369867707578181,0.636364,-0.2020893563436748,-5.199337582605575,0.583333,0.0,-0.0841131327269538,-0.913053891385194,-0.6049465280279505,0.0,0
2.3186775427268334,1.0,0.4366361139339099,2.6829930830834927,0.083333,0.666667,1.8247814448810988,2.106922202203912,1.5889711927045882,0.083333,2
-0.5282665560612274,1.0,0.0847423418143744,-5.199337582605575,0.916667,0.0,0.1707349043078088,-0.4202471990258988,-0.4608205229349576,0.0,0
0.4378959384804385,1.0,0.779685308171245,-5.199337582605575,0.5,0.0,-0.4862168769308339,0.096074145201121,0.5673042341429075,0.0,0
0.802615477008983,1.0,1.919690852616888,-5.199337582605575,1.0,0.0,2.345344528398428,0.090657390305408,0.4593743859776545,0.0,0
-0.1344371221485075,1.0,0.508656569474497,0.4438001634962638,0.916667,0.25,-1.1320133677366218,0.0565894539030206,-0.4671209365593873,0.0,2
5.19933758270342,1.0,2.8762215844580648,-5.199337582605575,1.0,0.0,2.497528161184274,2.750847079981842,2.733164804138177,0.0,0
0.7131777230979681,1.0,0.3794520889639916,0.4876727620243921,1.0,0.083333,-0.3076098954791481,0.124551222297784,0.5452818806077099,0.0,2
0.0228222699777866,1.0,-0.3061418896741738,-5.199337582605575,0.333333,0.0,-1.5672403198518798,-0.5339399938568941,0.3258667045023307,0.0,0
-0.1043902016277706,0.818182,-5.199337582605575,0.7391027306620689,0.0,0.166667,0.9112169202101056,0.4715697163149341,-0.6159518984074623,0.0,1
2.4865406641658727,1.0,1.1050552970951908,-5.199337582605575,0.666667,0.0,3.0900837698014247,1.0890417675278965,1.733217202890966,0.0,0
0.6975654254513526,1.0,1.9695229330142288,-5.199337582605575,1.0,0.0,0.6939016768441442,1.364968948025886,0.3764955387752158,0.0,0
0.992373828799105,1.0,0.6019703827101353,-5.199337582605575,0.083333,0.0,0.9112169202101056,-0.2102605251095941,0.6729187047018994,0.0,0
-0.4885923777624807,1.0,-0.7066236791511753,0.3416881947403515,0.083333,0.083333,1.1872790756422886,0.2532240923357053,-0.3768393620502847,0.083333,2
0.1510657671546605,0.909091,0.5412369529068168,-5.199337582605575,0.5,0.0,-0.8095321729822078,0.6759490683848534,0.8147280610041276,0.0,0
-0.0083569781854917,1.0,0.610484028325633,0.1300401519752787,0.833333,0.083333,1.8879734505582864,0.6218521109979491,0.2632009964799307,0.083333,2
1.9775068495648376,1.0,1.644512204928697,0.4326473940772702,0.583333,0.166667,0.7931097943177668,1.200026223247296,2.51175407583354,0.0,2
0.4171342674183093,1.0,1.649366694644531,-5.199337582605575,1.0,0.0,0.6939016768441442,0.7980495062057577,0.0334024961942283,0.0,0
-1.0687063136283492,1.0,0.4904794686919359,-5.199337582605575,1.0,0.0,1.012800257311913,-0.0584687165375917,-0.3896009835198818,1.0,0
2.888971938624806,1.0,2.388955553548557,1.0937585837589976,1.0,0.75,2.8406442124261675,2.226075393770751,2.144197876375535,0.0,2
-0.7825834124246116,0.636364,1.2359047856798264,-5.199337582605575,1.0,0.0,0.1707349043078088,0.9112169566720498,-1.385735541828632,0.636364,0
-0.7458755262852954,0.363636,1.0181138104248626,-5.199337582605575,0.333333,0.0,2.8406442124261675,1.0601402533231803,-0.0475443540371514,0.25,0
0.5244852038147957,1.0,-5.199337582605575,0.0863182772224696,0.0,0.166667,-0.5943528487989145,-0.7948995156795972,1.664189400312898,0.0,1
0.8987155051875787,1.0,2.141572341994446,-5.199337582605575,1.0,0.0,1.5257845415037583,2.381880630532605,0.862994977627504,0.25,0
0.0969385845115687,1.0,-0.1263565116280289,0.115197773677274,0.083333,0.083333,-1.1320133677366218,-0.6335067198165762,0.089463895830113,0.0,2
0.8876025802140521,1.0,-5.199337582605575,0.3619334058022928,0.0,0.416667,-0.0841131327269538,-0.116501862546117,0.579736625974229,0.0,1
1.2042606053888991,1.0,-5.199337582605575,0.6108284035885142,0.0,0.083333,1.0924455328981626,0.085862494300801,0.9490961664121385,0.0,1
-0.0303423858504558,1.0,0.3181328926190626,-5.199337582605575,1.0,0.0,-1.1320133677366218,0.1677956100123249,-0.2913602607930965,0.0,0
0.4628382016714968,1.0,0.2319812979136973,-5.199337582605575,0.25,0.0,0.1707349043078088,-0.6673543727027687,0.4595021019590495,0.0,0
-0.759395140632282,1.0,0.1265259356224123,-5.199337582605575,1.0,0.0,-1.5672403198518798,-0.7852175142866221,-1.4851649930142738,0.5,0
1.6006372666513058,1.0,-5.199337582605575,0.3326583898181211,0.0,0.083333,0.6939016768441442,0.3344398684257232,1.379068361539687,0.0,1
-0.0645725324583326,0.363636,-0.4370957248047813,-5.199337582605575,1.0,0.0,1.012800257311913,1.0091943303522397,-0.1669885305278554,0.0,0
-0.2020115755239825,1.0,1.846871280561629,0.7827202301758351,0.916667,0.083333,2.074649730521852,1.4327231987145803,-0.1708584124068787,0.916667,2
0.1684108588602153,1.0,0.5286584506457704,-5.199337582605575,1.0,0.0,-1.5672403198518798,0.2275730058155915,1.2696937187393602,0.0,0
-0.3956794890145745,1.0,1.0682201701435914,-5.199337582605575,0.666667,0.0,0.1707349043078088,0.5999663419073531,-0.6995826085888793,0.0,0
-0.0530271501261532,0.666667,-5.199337582605575,1.4160237055431946,0.0,0.222222,0.1707349043078088,1.188680589256621,-0.3885267607344519,0.0,1
0.0458383617903684,1.0,2.4200900616689296,0.8482535598268836,1.0,0.583333,1.4607938065919135,2.108178466597154,0.065279593799507,0.75,2
-1.3914744320789256,0.363636,-0.1168821079622515,-5.199337582605575,0.25,0.0,1.7592251763702471,-1.007426904803631,-1.9917391319284807,0.181818,0
0.702754991745444,0.857143,-5.199337582605575,1.4688076647892248,0.0,0.285714,-0.0841131327269538,0.3934806247595438,0.2527029725194739,0.2,1
2.6993648383904314,1.0,1.9527107457542412,0.8493503348959744,1.0,0.166667,1.942918444470641,1.4100330251692206,1.7613258537041363,0.0,2
0.4616702301773835,1.0,-5.199337582605575,0.2247461575736903,0.0,0.166667,-0.5943528487989145,-0.568304401213506,0.1628837993841173,0.0,1
0.9552545336870776,1.0,-5.199337582605575,0.986412951690714,0.0,0.583333,-0.0841131327269538,0.8613821647108856,1.2653168415007838,0.0,1
-0.4121403049904981,1.0,1.5274609532873098,-5.199337582605575,1.0,0.0,2.8406442124261675,0.9827188504279588,-0.4495748195275271,1.0,0
-1.197145541338143,0.454545,-0.1954149198276625,-5.199337582605575,0.416667,0.0,0.4491455502181841,-0.0632463343375879,-0.4234682055557456,0.166667,0
-0.0103627107469847,1.0,1.317495454720117,-5.199337582605575,1.0,0.0,-0.3076098954791481,0.5442126936480634,-0.0163179236377826,0.0,0
0.9345262419327948,1.0,-0.4700501901821348,2.9633927244819285,0.25,0.75,0.286641031423327,2.486823404208096,0.7624114488313867,0.166667,2
-0.7504441256431982,1.0,0.3219782358169586,-5.199337582605575,0.666667,0.0,1.3607687089762697,-0.6298247455984981,-1.0137404678348363,0.0,0
-0.6321794230051372,0.818182,1.080028948855335,-5.199337582605575,0.833333,0.0,-1.1320133677366218,0.925111286958582,-0.3534169305405047,0.142857,0
0.5073395152549846,1.0,-0.4059089702617741,0.8574159802897187,0.166667,0.25,0.5713183104725255,0.2178639011373712,0.1116846560475024,0.0,2
-0.0282171045912694,1.0,0.1805247932389425,-5.199337582605575,1.0,0.0,-1.990614711543835,-0.3733180186089278,0.5497908344959608,0.0,0
0.0368950669294194,1.0,-0.1023747441034162,0.5928220238169931,0.333333,0.083333,-0.8095321729822078,-1.0628199471432784,-0.0556288912737988,0.0,2
-1.1757609773208546,0.727273,-0.1502177923369098,-5.199337582605575,0.25,0.0,0.6506729490514562,-1.141906862614647,-1.8510243906563608,0.090909,0
-1.155070815423545,0.363636,-0.5665332454494206,0.8503981271473534,0.083333,0.083333,0.1707349043078088,0.5182216258746111,-2.265524240410026,0.083333,2
1.52499834023022,1.0,0.841203834591554,-5.199337582605575,0.5,0.0,2.256937090419585,0.3643135487146872,1.2747181490061836,0.0,0
1.1970042134727008,1.0,0.4043905333489422,-5.199337582605575,0.5,0.0,0.1707349043078088,0.1677609721209512,1.105840498626629,0.0,0
1.556785985040931,1.0,1.5202499988816125,-5.199337582605575,0.916667,0.0,1.5890193330403053,0.3870102112587162,1.3059335229329654,0.0,0
-0.4708751224110584,0.818182,1.4398286040320931,-5.199337582605575,0.75,0.0,1.012800257311913,0.8578762143022574,-0.4424074876719403,0.888889,0
-0.716784584051342,0.909091,0.7867792079349218,-5.199337582605575,1.0,0.0,2.074649730521852,0.1150539545453275,-0.488087150523873,0.545455,0
0.6287651015274878,1.0,0.4917784519184772,-5.199337582605575,0.166667,0.0,1.012800257311913,-0.4433712132436358,0.6233740508127356,0.0,0
1.582886856143289,1.0,-0.659586502865295,0.9861116759818348,0.166667,0.75,0.5713183104725255,1.026086323475376,1.826464856551534,0.0,2
-1.1208118824914846,0.454545,-0.0094046969454628,-5.199337582605575,0.166667,0.0,3.2903860222181653,0.2343435412260078,-1.7137352419245409,0.0,0
-0.2141200723505844,0.909091,0.0380350620316195,0.632959682863781,0.5,0.333333,-0.4862168769308339,0.2594884723728766,0.0020724169783991,0.0,2
-1.3660695749864338,0.909091,-0.1852164473141545,-5.199337582605575,0.833333,0.0,0.1707349043078088,-0.7625103806872555,-0.6668277647120052,0.818182,0
2.1184688369474,1.0,1.072542796215558,0.5522522932927086,0.333333,0.083333,1.942918444470641,1.424633989115302,1.5717421774480926,0.0,2
1.3264189765153078,1.0,2.4642879897864804,-5.199337582605575,1.0,0.0,0.9112169202101056,2.010514230392563,1.691627515655009,0.0,0
-2.2900678373228645,0.090909,-0.6766160900413988,-5.199337582605575,0.083333,0.0,0.1707349043078088,-1.7149775842733646,-2.160010263801396,0.090909,0
0.441458941312795,1.0,0.3154751378027784,0.8618252612386097,0.166667,0.416667,-0.5943528487989145,0.9187747258316392,0.6642583299609791,0.0,2
1.88913312880234,1.0,0.5718971866932816,1.7790752610012242,0.333333,0.25,1.4607938065919135,0.6698080565838029,1.5128970635205246,0.0,2
1.7408090427884186,1.0,0.8456229683010175,1.478209364266022,0.833333,0.416667,1.5890193330403053,0.5280866937954389,1.3385111316522176,0.0,2
-0.9645216807914032,0.454545,0.5302646818851866,-5.199337582605575,0.25,0.0,0.3855230599546966,0.267350399310034,-1.802400234870664,0.222222,0
