BALANCE,BALANCE_FREQUENCY,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT
-1.1458036120867552,0.454545,0.184032118039057,-5.199337582605575,0.416667,0.0,-0.30760989547914813,-1.1404011959340528,-1.6482225324123037,0.25
0.6351586541216621,1.0,0.1701122430136422,-5.199337582605575,0.666667,0.0,1.8247814448810988,0.5616159163806509,0.5988109750603893,0.0
1.115913878770919,1.0,0.026963000495105093,-5.199337582605575,1.0,0.0,0.17073490430780888,0.12096084287506852,2.4853620377934895,0.0
0.6476952078196762,1.0,-0.3437086521138467,-5.199337582605575,0.666667,0.0,-0.4862168769308339,-1.2479593765051078,2.568406648405085,0.0
1.716575750640568,1.0,2.045104154384336,0.23721209115239753,1.0,0.333333,1.555172844882355,0.7279746476586371,1.2264412924643362,0.0
-0.7099703634134039,0.636364,0.45188619047831013,-5.199337582605575,1.0,0.0,-0.5943528487989145,0.8332960519774298,-1.4798908752087923,0.0
1.1619555242158688,0.818182,1.6866811992791588,2.1235538431769503,1.0,0.333333,1.1872790756422886,2.013704450847277,1.102535684507595,0.0
1.5041820650705349,1.0,-5.199337582605575,0.5170448028870838,0.0,0.363636,0.5713183104725255,0.3927402505406353,1.2250445114615296,0.0
-0.62810756526721,1.0,0.028986251985021257,-5.199337582605575,1.0,0.0,-0.08411313272695385,-1.2783609838436854,-0.7643490389343395,0.0
0.46598627204521154,1.0,-0.5025116581678968,0.2478286757643186,0.166667,0.25,-0.6452589658104145,-0.007602809196338161,0.7959489965260459,0.0
-0.7304589023478718,1.0,-0.23525273631011437,-5.199337582605575,1.0,0.0,-1.5672403198518798,-1.3098649804980007,-0.7336130253664224,0.0
1.8804705778892081,1.0,0.011917659519512496,1.0373100592347548,0.666667,0.833333,1.4607938065919137,0.4939027972434335,1.221572282511332,0.0
-1.4117867182803687,1.0,-0.508210607235136,-5.199337582605575,0.416667,0.0,0.7401159937853348,-1.5502426260756108,-0.8007976944412416,0.0
2.7208241517674536,1.0,1.408589382328094,1.2968794511711794,1.0,0.5,1.8247814448810988,1.331331324843638,1.7875260434747466,0.0
0.19516230086079328,1.0,0.7914113007375622,0.1926551869804448,1.0,0.166667,0.5713183104725255,-0.27751900593100215,-0.13277153008850662,0.0
1.7833877804762652,1.0,-0.07893606108434321,0.7011631231734622,0.083333,0.166667,1.4607938065919137,0.5612098334239608,1.5547918123314641,0.0
-0.7305107436467475,1.0,0.3080507163602423,-5.199337582605575,0.916667,0.0,-1.1320133677366218,-0.6644157816250366,-0.3595979852585809,0.3
1.10261481166473,0.727273,0.21655312755660375,-5.199337582605575,1.0,0.0,1.5257845415037585,1.9511098510224816,2.703806743711798,0.0
0.4855992117857005,1.0,-5.199337582605575,0.12455621335553943,0.0,0.083333,-0.5943528487989145,-0.8230134089971789,0.48539600624429297,0.0
1.9346152593880945,1.0,-5.199337582605575,2.2238164496020367,0.0,0.727273,1.1872790756422886,0.51335161806269,1.384627728973546,0.0
1.2116421746104467,1.0,1.2077106643484004,0.8734730674835292,0.75,0.333333,0.3855230599546966,0.5039808070509209,1.1664563319299466,0.0
1.7041956665701776,1.0,-0.29153672570152767,1.2368294610599349,0.083333,0.333333,1.1872790756422886,0.25386253417452476,1.4125686819726102,0.0
0.3482802658171753,0.454545,0.5546308709995487,1.8955063117345143,0.083333,0.333333,0.9112169202101055,2.5841387140888252,0.5780869698741823,0.333333
-0.1592696199577059,0.727273,-5.199337582605575,1.2861440330824365,0.0,0.25,-0.5943528487989145,1.053279801090057,-0.06141300428770845,0.166667
-0.09117454958161197,0.909091,0.8765368305793287,1.0254297637497276,0.583333,0.25,-0.08411313272695385,0.2696923626171596,0.08999223068720912,0.111111
1.2235742731164663,1.0,-0.29172435263481256,-5.199337582605575,0.083333,0.0,0.286641031423327,-0.02858954798859865,1.2939734941911545,0.0
0.31419632955216176,1.0,-5.199337582605575,0.8072906587581098,0.0,0.083333,-0.8095321729822078,-0.7599710065314945,0.018513450884321093,0.0
1.4885359270372338,1.0,0.8758843191099871,-5.199337582605575,1.0,0.0,1.0924455328981626,0.39812743671211065,1.0404394092706852,0.0
-0.28130641802894724,0.5,-0.48626585013805934,0.6245516798762045,0.375,0.125,-0.6452589658104145,-1.4675649744318824,-0.917290719244779,0.0
-0.5310882350505063,1.0,1.209989983069068,-5.199337582605575,1.0,0.0,0.03449021736367329,0.9004944913525808,-0.5778926925904657,0.916667
-0.03825965435724114,1.0,0.17286671345595558,0.47695650535976536,0.166667,0.083333,0.17073490430780888,-0.36071902335101474,-0.05498766060405465,0.083333
1.4048002791382208,1.0,0.5137464128817351,2.1847426449938254,0.625,0.875,1.6795416780555876,1.8734952420767468,0.8312288221399008,0.0
0.12491977609869682,1.0,1.4277486127328194,-5.199337582605575,0.666667,0.0,-0.30760989547914813,0.37734686727495925,1.0438765559167626,0.0
0.43965218805638845,1.0,-5.199337582605575,0.3079941250806076,0.0,0.25,0.06587953125324295,-0.21738210823492377,0.4160889043923608,0.0
-0.29179679572528017,0.888889,1.070094022332609,0.9677393840452725,0.666667,0.111111,-0.08411313272695385,1.0610501042901044,-1.0554065369989793,0.2
0.7678576635262311,1.0,1.8733395677444635,-5.199337582605575,0.916667,0.0,0.9112169202101055,1.563906300318595,1.0326671670332939,0.083333
1.1951500141045077,1.0,-5.199337582605575,0.2347835463876715,0.0,0.181818,0.17073490430780888,-0.13123135073690018,1.196079083135634,0.0
1.5356461456595332,1.0,-0.2450687467785917,0.6033449727452479,0.416667,0.333333,0.5713183104725255,0.738998349382402,1.3405648731632929,0.0
0.5899804724000592,0.727273,-0.4798100256466912,-5.199337582605575,0.166667,0.0,0.6939016768441442,1.155366745845444,0.3784930074725174,0.0
0.43591224132711426,1.0,-0.6023597141954041,-5.199337582605575,0.083333,0.0,-0.6685981140775489,-0.8646697093292309,0.6832909046859686,0.0
-0.07502844587089655,0.909091,-5.199337582605575,1.4507567531633827,0.0,0.545455,0.24192025352811616,1.3538410545091755,-0.1715795420169248,0.090909
0.6104638297577348,1.0,1.0318668546849998,0.8447887004877234,1.0,0.083333,-0.5602812070797012,1.2014492712565863,1.7837653962138191,0.083333
0.534968710882344,1.0,0.0445083683412738,-5.199337582605575,0.583333,0.0,-0.5943528487989145,-0.1177293744197853,0.7318866483789314,0.0
-0.07489480635165008,0.875,-5.199337582605575,0.5617413368992807,0.0,0.125,-0.8095321729822078,-1.632556966170403,-0.515347988086313,0.0
0.443876225031841,1.0,-5.199337582605575,0.34101219032795455,0.0,0.416667,-0.30760989547914813,-0.4486310861847367,0.07409432198543249,0.0
1.1981951056576041,1.0,-0.1815034953845494,-5.199337582605575,0.666667,0.0,0.5713183104725255,1.7336280934133887,0.822503972718135,0.083333
0.5053919003204446,1.0,0.7978966234955156,-5.199337582605575,0.333333,0.0,-0.6452589658104145,0.5078637198804655,0.7546502454098152,0.0
1.533869776518601,1.0,0.05265020933814964,0.45525591417550326,0.916667,0.333333,0.6538425987723241,0.28933127315454593,1.4599100693786862,0.0
0.9704911225888765,0.909091,1.7412005312120036,3.3180604616894507,0.666667,0.833333,0.7931097943177668,2.9293588767436054,0.9006235473827635,0.454545
-0.1639001401215303,1.0,-5.199337582605575,0.8041437939754663,0.0,0.125,0.7931097943177668,0.009008816896622201,-0.9703529194708835,0.25
0.556898269713783,1.0,0.3726715705845646,-5.199337582605575,0.5,0.0,-0.41110425283239604,-0.008802011117940638,0.467393496603746,0.0
-0.24037734383659393,0.909091,0.4327369654446849,-5.199337582605575,0.272727,0.0,0.5713183104725255,0.30096657112750813,-0.5798691978988287,0.0
1.6198555042776595,1.0,0.23577765135767895,-5.199337582605575,0.833333,0.0,0.5713183104725255,0.6905270867679709,1.449834073573531,0.0
0.5199516619576067,1.0,0.28056116729853453,-5.199337582605575,1.0,0.0,1.5257845415037585,1.0215724881363522,0.46940807733654205,0.0
-0.20912102880910333,1.0,-0.08788889558238687,-5.199337582605575,0.75,0.0,-0.8095321729822078,0.4011173040551992,-0.41253769029714066,0.0
0.2288565792472159,1.0,-5.199337582605575,0.05764390124606306,0.0,0.083333,-1.1320133677366218,-2.702081205342696,2.285667904614601,0.0
1.7608301991861242,1.0,0.015293254090944959,1.630301892093515,0.583333,0.416667,0.7931097943177668,0.5085077981726297,1.5536879637537984,0.0
-1.5149822368510504,0.909091,-0.21691364884934825,-5.199337582605575,0.666667,0.0,0.3855230599546966,-0.8094347044283694,-1.1619926404196206,0.181818
-0.8765357742548543,0.272727,-5.199337582605575,1.253218469368989,0.0,0.166667,1.2741752891530091,-1.804804688239883,-0.7343413475373005,0.0
-2.1672714708976595,0.636364,-0.4350181138009592,-5.199337582605575,0.416667,0.0,1.6795416780555876,-1.3015659323038822,-1.3352636522909371,0.444444
-1.1269211851292622,0.545455,0.02411066021070788,-5.199337582605575,0.5,0.0,-1.1320133677366218,-0.17232629117679993,-0.9727110755572206,1.0
0.6149276474990724,1.0,1.814928207234299,0.29186584674636934,1.0,0.083333,1.1872790756422886,1.4616761133384766,0.4327734724015918,0.0
-0.7012613627563574,1.0,0.7352314606427555,-5.199337582605575,1.0,0.0,2.256937090419585,0.28138330409059165,-0.6375234321287511,1.0
1.8647001796468075,1.0,0.9107565644942092,1.811374292443865,1.0,0.75,1.5257845415037585,1.3943748141081644,1.3341415845398745,0.0
2.090737298237742,1.0,1.1660348292484661,1.739297936311221,1.0,0.75,1.8879734505582864,1.0404647080948755,1.4211482495634793,0.0
1.2104012003916067,1.0,-0.6740962474984897,0.131171538389889,0.083333,0.083333,0.286641031423327,0.137643857830954,0.7941481938995659,0.0
1.6851655984030667,1.0,-5.199337582605575,1.1715106975707852,0.0,0.416667,0.6939016768441442,0.44457891735459676,1.6704638260792786,0.0
2.3281742575342865,1.0,1.8529133319292936,0.3340150512662314,1.0,0.083333,1.1872790756422886,1.6757069872008954,2.3601498733965434,0.0
0.6299332993912455,1.0,0.6064007930592571,1.5688619585550954,0.909091,0.545455,0.17073490430780888,1.0507574858433477,0.7414944801159443,0.090909
0.29428929593815856,1.0,-0.6670309312146877,0.40820753273549143,0.083333,0.083333,-0.5943528487989145,-0.6308479560637227,0.0010434618694354287,0.0
0.17959446125052214,1.0,-5.199337582605575,0.14813540945628872,0.0,0.083333,-1.1320133677366218,-1.602466379819059,1.683863866795754,0.0
0.46801799266165856,1.0,0.39128952124053334,-5.199337582605575,0.666667,0.0,0.5713183104725255,-0.677355442037079,0.13381513896472233,0.0
-2.081081631209824,0.363636,-0.5674575542682981,-5.199337582605575,0.25,0.0,0.7931097943177668,-1.2655897401223943,-1.159762978276923,1.0
-2.067717386202541,0.666667,-0.7229105077746104,-5.199337582605575,0.111111,0.0,-0.8095321729822078,-2.8242845251001367,-1.7855039890244435,0.0
-1.3816507599797196,0.272727,0.7899756230337601,-5.199337582605575,1.0,0.0,-0.4862168769308339,-0.19028167172856125,-1.8733599111547699,0.0
1.1067072411656258,1.0,1.3552916892490954,-5.199337582605575,0.916667,0.0,0.49257749121551464,1.9910406470783188,1.4339822885525297,0.083333
-0.039661221112163435,1.0,-5.199337582605575,0.5692075913295095,0.0,0.083333,0.17073490430780888,0.7898270689765193,-0.2614340558734191,0.083333
0.7841543537460859,1.0,0.44791230963350775,0.59711611290536,0.25,0.333333,0.17073490430780888,-0.46166871096311374,0.843194372990469,0.0
-0.34231649806870545,1.0,0.5394197708018622,-5.199337582605575,1.0,0.0,-0.30760989547914813,0.15906963638752214,-0.5635642914285174,0.083333
1.4167252027503185,1.0,-5.199337582605575,1.7730014823269171,0.0,0.583333,1.012800257311913,0.2567174251973991,1.112083858941062,0.0
0.25300256973926666,1.0,0.06094135862916236,0.3566426203461498,0.666667,0.083333,-0.4862168769308339,-0.38008442719182367,0.31050138448107556,0.0
1.76814248828197,1.0,1.7339012014453623,2.024030619847145,1.0,0.583333,1.1872790756422886,2.1273925156111666,1.5441565207648982,0.083333
-0.6569574454122359,0.818182,0.7953145114124825,-5.199337582605575,0.916667,0.0,0.47075051050665023,-0.04019581724953327,-1.2688333169666404,0.0
1.4911599523053116,1.0,1.3505779083416847,1.1144720446576217,1.0,0.333333,1.0924455328981626,0.4477154803411864,1.312811487765734,0.0
1.7382431865557375,1.0,-5.199337582605575,1.3403825721553944,0.0,0.25,0.7931097943177668,0.28333281226151635,1.6412709686730103,0.0
-0.6190332112595126,0.818182,0.8689257153111328,-5.199337582605575,0.666667,0.0,0.3855230599546966,0.6369498548129898,-1.0163076546404295,1.0
-0.14781726714382457,1.0,0.6154242494959666,-5.199337582605575,1.0,0.0,-0.08411313272695385,-0.4247555287209363,-0.2955784518821013,0.0
-0.5442474112441852,0.636364,1.1819943893744198,-5.199337582605575,0.583333,0.0,0.6939016768441442,0.23019017420590795,-1.338996583264614,0.333333
0.5485805451144793,1.0,-5.199337582605575,0.44079390860808076,0.0,0.25,-0.5943528487989145,-0.22300158902686978,1.5338931558412945,0.0
-1.0249422843908071,0.272727,0.1549952922388046,-5.199337582605575,0.166667,0.0,0.7931097943177668,0.6839572332616547,-0.9187510305463646,1.0
0.8570542959942334,1.0,-5.199337582605575,0.4149614882921854,0.0,0.333333,-0.08411313272695385,0.025664514116449863,0.5668088399190584,0.0
2.1370062762356232,1.0,2.091084609441498,0.8710422213740745,1.0,0.5,2.345344528398428,0.6392562614021102,1.4531777827869536,0.0
0.6788651668990963,1.0,1.9321465068916426,-5.199337582605575,1.0,0.0,1.0924455328981626,1.169598557113515,0.4794372577033742,0.0
0.9330018014143912,1.0,-5.199337582605575,0.617276733395872,0.0,0.166667,0.030726391312817247,0.12769642544777918,1.0978031843999758,0.0
2.9999869907321033,1.0,-5.199337582605575,1.6285094966924603,0.0,0.333333,2.696677707750687,1.0531819296218343,1.8098813948937138,0.0
0.7712377898933206,1.0,2.6118502080295602,-5.199337582605575,0.916667,0.0,-0.2019958609393144,2.218553044159145,1.3897264345764024,0.0
-1.0065413473625313,0.75,-5.199337582605575,0.271685149633095,0.0,0.125,-1.1320133677366218,-0.7424581209461376,-1.5098891817013067,0.166667
1.2533079488652215,1.0,1.0587469465401593,-5.199337582605575,0.833333,0.0,0.3855230599546966,0.08157702490833026,0.8833989031586008,0.0
2.56833410094072,1.0,-0.3955040562695149,2.1639401056441017,0.083333,0.5,2.345344528398428,0.9224394918089956,1.6790772032351216,0.0
1.3424048388188237,1.0,0.7459421639840581,-5.199337582605575,0.833333,0.0,0.3855230599546966,0.6499399059115628,1.8466406138455436,0.0
-1.3698677075781813,0.636364,-0.20208935634367486,-5.199337582605575,0.583333,0.0,-0.08411313272695385,-0.913053891385194,-0.6049465280279505,0.0
2.3186775427268334,1.0,0.43663611393390994,2.6829930830834927,0.083333,0.666667,1.8247814448810988,2.106922202203912,1.5889711927045882,0.083333
-0.5282665560612274,1.0,0.08474234181437444,-5.199337582605575,0.916667,0.0,0.17073490430780888,-0.42024719902589885,-0.4608205229349576,0.0
0.43789593848043856,1.0,0.779685308171245,-5.199337582605575,0.5,0.0,-0.4862168769308339,0.09607414520112104,0.5673042341429075,0.0
0.802615477008983,1.0,1.9196908526168879,-5.199337582605575,1.0,0.0,2.345344528398428,0.09065739030540806,0.45937438597765456,0.0
-0.13443712214850756,1.0,0.508656569474497,0.4438001634962638,0.916667,0.25,-1.1320133677366218,0.05658945390302065,-0.46712093655938736,0.0
5.19933758270342,1.0,2.8762215844580648,-5.199337582605575,1.0,0.0,2.497528161184274,2.750847079981842,2.733164804138177,0.0
0.7131777230979681,1.0,0.3794520889639916,0.48767276202439214,1.0,0.083333,-0.30760989547914813,0.12455122229778409,0.5452818806077099,0.0
0.02282226997778666,1.0,-0.30614188967417383,-5.199337582605575,0.333333,0.0,-1.5672403198518798,-0.5339399938568941,0.32586670450233074,0.0
-0.10439020162777063,0.818182,-5.199337582605575,0.7391027306620689,0.0,0.166667,0.9112169202101055,0.4715697163149341,-0.6159518984074623,0.0
2.4865406641658727,1.0,1.1050552970951908,-5.199337582605575,0.666667,0.0,3.0900837698014247,1.0890417675278965,1.733217202890966,0.0
0.6975654254513526,1.0,1.9695229330142292,-5.199337582605575,1.0,0.0,0.6939016768441442,1.364968948025886,0.37649553877521585,0.0
0.992373828799105,1.0,0.6019703827101353,-5.199337582605575,0.083333,0.0,0.9112169202101055,-0.2102605251095941,0.6729187047018994,0.0
-0.4885923777624807,1.0,-0.7066236791511753,0.3416881947403515,0.083333,0.083333,1.1872790756422886,0.2532240923357053,-0.3768393620502847,0.083333
0.15106576715466052,0.909091,0.5412369529068168,-5.199337582605575,0.5,0.0,-0.8095321729822078,0.6759490683848534,0.8147280610041276,0.0
-0.008356978185491776,1.0,0.610484028325633,0.13004015197527877,0.833333,0.083333,1.8879734505582864,0.6218521109979491,0.2632009964799307,0.083333
1.9775068495648376,1.0,1.6445122049286973,0.4326473940772702,0.583333,0.166667,0.7931097943177668,1.200026223247296,2.5117540758335397,0.0
0.41713426741830933,1.0,1.6493666946445307,-5.199337582605575,1.0,0.0,0.6939016768441442,0.7980495062057577,0.03340249619422836,0.0
-1.0687063136283492,1.0,0.4904794686919359,-5.199337582605575,1.0,0.0,1.012800257311913,-0.05846871653759171,-0.3896009835198818,1.0
2.888971938624806,1.0,2.388955553548557,1.0937585837589976,1.0,0.75,2.8406442124261675,2.226075393770751,2.144197876375535,0.0
-0.7825834124246116,0.636364,1.2359047856798264,-5.199337582605575,1.0,0.0,0.17073490430780888,0.9112169566720498,-1.385735541828632,0.636364
-0.7458755262852954,0.363636,1.0181138104248626,-5.199337582605575,0.333333,0.0,2.8406442124261675,1.0601402533231803,-0.04754435403715143,0.25
0.5244852038147957,1.0,-5.199337582605575,0.0863182772224696,0.0,0.166667,-0.5943528487989145,-0.7948995156795972,1.6641894003128979,0.0
0.8987155051875787,1.0,2.141572341994446,-5.199337582605575,1.0,0.0,1.5257845415037585,2.3818806305326046,0.862994977627504,0.25
0.09693858451156871,1.0,-0.1263565116280289,0.11519777367727407,0.083333,0.083333,-1.1320133677366218,-0.6335067198165762,0.08946389583011308,0.0
0.8876025802140521,1.0,-5.199337582605575,0.36193340580229283,0.0,0.416667,-0.08411313272695385,-0.11650186254611705,0.579736625974229,0.0
1.2042606053888993,1.0,-5.199337582605575,0.6108284035885142,0.0,0.083333,1.0924455328981626,0.08586249430080106,0.9490961664121383,0.0
-0.030342385850455855,1.0,0.3181328926190626,-5.199337582605575,1.0,0.0,-1.1320133677366218,0.1677956100123249,-0.2913602607930965,0.0
0.46283820167149686,1.0,0.23198129791369737,-5.199337582605575,0.25,0.0,0.17073490430780888,-0.6673543727027687,0.4595021019590495,0.0
-0.759395140632282,1.0,0.1265259356224123,-5.199337582605575,1.0,0.0,-1.5672403198518798,-0.7852175142866221,-1.4851649930142738,0.5
1.6006372666513058,1.0,-5.199337582605575,0.3326583898181211,0.0,0.083333,0.6939016768441442,0.3344398684257232,1.379068361539687,0.0
-0.06457253245833264,0.363636,-0.4370957248047813,-5.199337582605575,1.0,0.0,1.012800257311913,1.0091943303522395,-0.16698853052785542,0.0
-0.20201157552398252,1.0,1.846871280561629,0.7827202301758351,0.916667,0.083333,2.074649730521852,1.4327231987145805,-0.17085841240687874,0.916667
0.16841085886021534,1.0,0.5286584506457704,-5.199337582605575,1.0,0.0,-1.5672403198518798,0.2275730058155915,1.2696937187393602,0.0
-0.3956794890145745,1.0,1.0682201701435914,-5.199337582605575,0.666667,0.0,0.17073490430780888,0.5999663419073531,-0.6995826085888793,0.0
-0.053027150126153215,0.666667,-5.199337582605575,1.4160237055431946,0.0,0.222222,0.17073490430780888,1.188680589256621,-0.38852676073445197,0.0
0.045838361790368425,1.0,2.4200900616689296,0.8482535598268836,1.0,0.583333,1.4607938065919137,2.108178466597154,0.06527959379950703,0.75
-1.3914744320789256,0.363636,-0.11688210796225153,-5.199337582605575,0.25,0.0,1.7592251763702471,-1.007426904803631,-1.9917391319284812,0.181818
0.702754991745444,0.857143,-5.199337582605575,1.4688076647892248,0.0,0.285714,-0.08411313272695385,0.3934806247595438,0.2527029725194739,0.2
2.6993648383904314,1.0,1.9527107457542414,0.8493503348959744,1.0,0.166667,1.942918444470641,1.4100330251692206,1.7613258537041365,0.0
0.4616702301773835,1.0,-5.199337582605575,0.2247461575736903,0.0,0.166667,-0.5943528487989145,-0.568304401213506,0.1628837993841173,0.0
0.9552545336870777,1.0,-5.199337582605575,0.9864129516907139,0.0,0.583333,-0.08411313272695385,0.8613821647108856,1.2653168415007838,0.0
-0.4121403049904981,1.0,1.5274609532873098,-5.199337582605575,1.0,0.0,2.8406442124261675,0.9827188504279587,-0.44957481952752715,1.0
-1.197145541338143,0.454545,-0.19541491982766257,-5.199337582605575,0.416667,0.0,0.44914555021818414,-0.06324633433758792,-0.42346820555574566,0.166667
-0.010362710746984739,1.0,1.317495454720117,-5.199337582605575,1.0,0.0,-0.30760989547914813,0.5442126936480634,-0.01631792363778265,0.0
0.9345262419327949,1.0,-0.4700501901821348,2.9633927244819285,0.25,0.75,0.286641031423327,2.486823404208096,0.7624114488313867,0.166667
-0.7504441256431982,1.0,0.32197823581695867,-5.199337582605575,0.666667,0.0,1.3607687089762697,-0.6298247455984981,-1.0137404678348363,0.0
-0.6321794230051372,0.818182,1.080028948855335,-5.199337582605575,0.833333,0.0,-1.1320133677366218,0.9251112869585819,-0.35341693054050477,0.142857
0.5073395152549846,1.0,-0.40590897026177414,0.8574159802897187,0.166667,0.25,0.5713183104725255,0.21786390113737125,0.11168465604750243,0.0
-0.028217104591269446,1.0,0.18052479323894252,-5.199337582605575,1.0,0.0,-1.990614711543835,-0.3733180186089278,0.5497908344959608,0.0
0.03689506692941949,1.0,-0.10237474410341621,0.5928220238169931,0.333333,0.083333,-0.8095321729822078,-1.0628199471432784,-0.0556288912737988,0.0
-1.1757609773208546,0.727273,-0.15021779233690985,-5.199337582605575,0.25,0.0,0.6506729490514562,-1.141906862614647,-1.8510243906563606,0.090909
-1.155070815423545,0.363636,-0.5665332454494206,0.8503981271473534,0.083333,0.083333,0.17073490430780888,0.5182216258746111,-2.2655242404100266,0.083333
1.5249983402302199,1.0,0.841203834591554,-5.199337582605575,0.5,0.0,2.256937090419585,0.3643135487146872,1.2747181490061836,0.0
1.1970042134727008,1.0,0.4043905333489422,-5.199337582605575,0.5,0.0,0.17073490430780888,0.16776097212095128,1.105840498626629,0.0
1.556785985040931,1.0,1.5202499988816125,-5.199337582605575,0.916667,0.0,1.5890193330403053,0.3870102112587162,1.3059335229329654,0.0
-0.4708751224110584,0.818182,1.4398286040320931,-5.199337582605575,0.75,0.0,1.012800257311913,0.8578762143022574,-0.4424074876719403,0.888889
-0.716784584051342,0.909091,0.7867792079349218,-5.199337582605575,1.0,0.0,2.074649730521852,0.1150539545453275,-0.488087150523873,0.545455
0.6287651015274878,1.0,0.49177845191847724,-5.199337582605575,0.166667,0.0,1.012800257311913,-0.4433712132436358,0.6233740508127356,0.0
1.582886856143289,1.0,-0.659586502865295,0.9861116759818348,0.166667,0.75,0.5713183104725255,1.0260863234753759,1.826464856551534,0.0
-1.1208118824914846,0.454545,-0.009404696945462886,-5.199337582605575,0.166667,0.0,3.2903860222181653,0.23434354122600784,-1.7137352419245409,0.0
-0.21412007235058442,0.909091,0.0380350620316195,0.632959682863781,0.5,0.333333,-0.4862168769308339,0.2594884723728766,0.002072416978399131,0.0
-1.3660695749864338,0.909091,-0.1852164473141545,-5.199337582605575,0.833333,0.0,0.17073490430780888,-0.7625103806872555,-0.6668277647120052,0.818182
2.1184688369474,1.0,1.072542796215558,0.5522522932927086,0.333333,0.083333,1.942918444470641,1.424633989115302,1.5717421774480926,0.0
1.3264189765153078,1.0,2.4642879897864804,-5.199337582605575,1.0,0.0,0.9112169202101055,2.010514230392563,1.6916275156550087,0.0
-2.2900678373228645,0.090909,-0.6766160900413988,-5.199337582605575,0.083333,0.0,0.17073490430780888,-1.7149775842733646,-2.1600102638013956,0.090909
0.441458941312795,1.0,0.31547513780277847,0.8618252612386097,0.166667,0.416667,-0.5943528487989145,0.9187747258316392,0.6642583299609791,0.0
1.8891331288023396,1.0,0.5718971866932816,1.7790752610012242,0.333333,0.25,1.4607938065919137,0.6698080565838029,1.5128970635205246,0.0
1.7408090427884186,1.0,0.8456229683010175,1.478209364266022,0.833333,0.416667,1.5890193330403053,0.5280866937954389,1.3385111316522176,0.0
-0.9645216807914033,0.454545,0.5302646818851866,-5.199337582605575,0.25,0.0,0.3855230599546966,0.267350399310034,-1.8024002348706636,0.222222
1.5714300245925548,1.0,0.020690550359077076,1.8648606843221947,0.916667,0.75,1.3607687089762697,0.6594830145402215,1.2606138940076157,0.0
1.1334554644877444,1.0,0.5577963751309639,-5.199337582605575,0.5,0.0,0.9112169202101055,0.10745140196481731,0.773344557199114,0.0
0.7897347146835676,0.818182,-5.199337582605575,0.12883761087934564,0.0,0.083333,0.9112169202101055,1.381131640529947,0.4982376554848757,0.0
-0.10104920777045431,1.0,-0.06081886017573242,-5.199337582605575,0.75,0.0,0.5713183104725255,0.03693812610322634,-0.2505464841896463,0.0
